name,price,description,images,referenceAlbum
329960300 情侣双面穿款帽子可脱卸羽绒服,0,"冬季主打 本家出品带你识货：从外经委搞到的一批整单货！绝对韩国原厂货 磨砂新雪丽®防水面料 韩国三联吊牌，双奇特口袋 内里均带绒 超大立体门襟 侧缝大开叉调节机能版型，配备精细印花 ，走心双色磨砂按扣，高级成衣工艺创作，今年重新回归 在潮流圈混的风生水起，万“潮”不离宗 高段位潮人icon首选！情侣必配种草款，今年最值得买的超值款羽绒服
            颜色：黄色，红色，墨绿色，黑色
            尺码：M-3XL","https://photo.yupoo.com/jiahuida/f117b2d2/small.jpeg, https://photo.yupoo.com/jiahuida/b5728a4b/small.jpeg, https://photo.yupoo.com/jiahuida/e89320bf/small.jpeg, https://photo.yupoo.com/jiahuida/55a4873f/small.jpeg, https://photo.yupoo.com/jiahuida/5b7ab1d8/small.jpeg, https://photo.yupoo.com/jiahuida/f74d2dc8/small.jpeg, https://photo.yupoo.com/jiahuida/25ab534f/small.jpeg, https://photo.yupoo.com/jiahuida/965e2011/small.jpeg, https://photo.yupoo.com/jiahuida/c8b288af/small.jpeg, https://photo.yupoo.com/jiahuida/0fb9615e/small.jpeg, https://photo.yupoo.com/jiahuida/8c59b10a/small.jpeg, https://photo.yupoo.com/jiahuida/756651d0/small.jpeg, https://photo.yupoo.com/jiahuida/661306cb/small.jpeg, https://photo.yupoo.com/jiahuida/d289f637/small.jpeg, https://photo.yupoo.com/jiahuida/58c670ec/small.jpeg, https://photo.yupoo.com/jiahuida/436b2727/small.jpeg, https://photo.yupoo.com/jiahuida/e279804e/small.jpeg, https://photo.yupoo.com/jiahuida/7621921f/small.jpeg",https://jiahuida.x.yupoo.com/albums/74307844?uid=1
329960300 情侣双面穿款帽子可脱卸羽绒服,0,"冬季主打 本家出品带你识货：从外经委搞到的一批整单货！绝对韩国原厂货 磨砂新雪丽®防水面料 韩国三联吊牌，双奇特口袋 内里均带绒 超大立体门襟 侧缝大开叉调节机能版型，配备精细印花 ，走心双色磨砂按扣，高级成衣工艺创作，今年重新回归 在潮流圈混的风生水起，万“潮”不离宗 高段位潮人icon首选！情侣必配种草款，今年最值得买的超值款羽绒服
            颜色：黄色，红色，墨绿色，黑色
            尺码：M-3XL",,https://jiahuida.x.yupoo.com/albums/74307827?uid=1
329940140 针织开衫,0,"辅料，绣标，领部，胸口，袖部，下摆等拼接处的织法，
            
            才是真正区别市面通货的地方，看似简单的东西，
            
            颜色：红色，藏青色
            
            尺码：160，165，170
            型号  肩宽   胸围   袖长   衣长
            
            160    36    82    60    59
            
            165    37   86    61    60
            
            170    38    92     62    61","https://photo.yupoo.com/jiahuida/88d2ea1b/small.png, https://photo.yupoo.com/jiahuida/ef3a8841/small.jpeg, https://photo.yupoo.com/jiahuida/991e9b11/small.jpeg, https://photo.yupoo.com/jiahuida/f15eb2e2/small.jpeg, https://photo.yupoo.com/jiahuida/8506bfa1/small.jpeg, https://photo.yupoo.com/jiahuida/2766c2ce/small.jpeg, https://photo.yupoo.com/jiahuida/cab5cd9b/small.jpeg, https://photo.yupoo.com/jiahuida/be570b73/small.jpeg, https://photo.yupoo.com/jiahuida/01ae8695/small.jpeg, https://photo.yupoo.com/jiahuida/9f77a581/small.jpeg, https://photo.yupoo.com/jiahuida/866c12f0/small.jpeg, https://photo.yupoo.com/jiahuida/e9e2aeef/small.jpeg, https://photo.yupoo.com/jiahuida/e4e59bbd/small.jpeg, https://photo.yupoo.com/jiahuida/20127ed0/small.jpeg, https://photo.yupoo.com/jiahuida/a46ac7c4/small.jpeg, https://photo.yupoo.com/jiahuida/75622cbd/small.jpeg, https://photo.yupoo.com/jiahuida/c00defb0/small.jpeg, https://photo.yupoo.com/jiahuida/2a9fa740/small.jpeg, https://photo.yupoo.com/jiahuida/a8811ee5/small.jpeg, https://photo.yupoo.com/jiahuida/287c931e/small.jpeg, https://photo.yupoo.com/jiahuida/1cf5e73c/small.jpeg, https://photo.yupoo.com/jiahuida/b9c78c1c/small.jpeg, https://photo.yupoo.com/jiahuida/671b14f1/small.jpeg, https://photo.yupoo.com/jiahuida/8f3f806e/small.jpeg, https://photo.yupoo.com/jiahuida/ced8ebf6/small.jpeg, https://photo.yupoo.com/jiahuida/f2fd15f8/small.jpeg, https://photo.yupoo.com/jiahuida/6e1c6c48/small.jpeg, https://photo.yupoo.com/jiahuida/7fc06726/small.jpeg, https://photo.yupoo.com/jiahuida/0858ba98/small.jpeg, https://photo.yupoo.com/jiahuida/3be5e254/small.jpeg, https://photo.yupoo.com/jiahuida/611cb3e0/small.jpeg, https://photo.yupoo.com/jiahuida/f99895f9/small.jpeg",https://jiahuida.x.yupoo.com/albums/74292054?uid=1
329920195 两件套女款冲锋衣,0,"紧密顺滑在极端恶劣的环境下依然能够使用。袖口：弹力收缩袖口、能很好的贴合手腕部分、不仅穿着舒服，而且能有效防止风沙的进入。下摆可调节系统、外层内层水洗标、LOGO的精致刺绣都是无懈可击！ 
            两色都很百搭！
            黑色 粉色 L-3xl！
            模特身高165 体重95 穿L合适！
            L：肩宽40  胸围106  袖长61  衣长67
            XL：肩宽42  胸围110  袖长62  衣长68
            2XL：肩宽44  胸围114  袖长63  衣长69
            3XL：肩宽45  胸围118  袖长64  衣长71","https://photo.yupoo.com/jiahuida/db2b741f/small.png, https://photo.yupoo.com/jiahuida/f7e0cf4b/small.jpeg, https://photo.yupoo.com/jiahuida/f0728b1c/small.jpeg, https://photo.yupoo.com/jiahuida/c24e8029/small.jpeg, https://photo.yupoo.com/jiahuida/9fed7a44/small.jpeg, https://photo.yupoo.com/jiahuida/794e9bd6/small.jpeg, https://photo.yupoo.com/jiahuida/3ee2613f/small.png, https://photo.yupoo.com/jiahuida/a4b82bbd/small.jpeg, https://photo.yupoo.com/jiahuida/a1bdd598/small.jpeg, https://photo.yupoo.com/jiahuida/30349651/small.jpeg, https://photo.yupoo.com/jiahuida/96ad9c73/small.jpeg, https://photo.yupoo.com/jiahuida/ed31e1b6/small.jpeg, https://photo.yupoo.com/jiahuida/096dc75c/small.jpeg, https://photo.yupoo.com/jiahuida/741253b1/small.jpeg, https://photo.yupoo.com/jiahuida/ac0b86ea/small.jpeg, https://photo.yupoo.com/jiahuida/534287b7/small.jpeg, https://photo.yupoo.com/jiahuida/910f40a7/small.jpeg, https://photo.yupoo.com/jiahuida/3bc5db68/small.jpeg, https://photo.yupoo.com/jiahuida/d9a35877/small.jpeg, https://photo.yupoo.com/jiahuida/1d21217f/small.jpeg, https://photo.yupoo.com/jiahuida/f89e6f9f/small.jpeg, https://photo.yupoo.com/jiahuida/8b6bd65c/small.jpeg, https://photo.yupoo.com/jiahuida/d6cba507/small.jpeg, https://photo.yupoo.com/jiahuida/5b019520/small.jpeg, https://photo.yupoo.com/jiahuida/186d6ab8/small.jpeg, https://photo.yupoo.com/jiahuida/f25a78a0/small.jpeg, https://photo.yupoo.com/jiahuida/4de327c1/small.jpeg, https://photo.yupoo.com/jiahuida/f888ae36/small.jpeg, https://photo.yupoo.com/jiahuida/ca97b11d/small.jpeg, https://photo.yupoo.com/jiahuida/60316fcc/small.jpeg, https://photo.yupoo.com/jiahuida/d3e2ab75/small.jpeg, https://photo.yupoo.com/jiahuida/8ea91a1c/small.jpeg, https://photo.yupoo.com/jiahuida/e5cef232/small.jpeg, https://photo.yupoo.com/jiahuida/a2d74721/small.jpeg, https://photo.yupoo.com/jiahuida/23bba17e/small.jpeg, https://photo.yupoo.com/jiahuida/7546563b/small.jpeg, https://photo.yupoo.com/jiahuida/5b802ed2/small.jpeg, https://photo.yupoo.com/jiahuida/605b1ec5/small.jpeg",https://jiahuida.x.yupoo.com/albums/74291550?uid=1
32990090 冬季新款宽松线条情侣套头加绒卫衣,0,"选用450g精品复合水貂绒面料，柔软舒适，耐穿耐洗！
            整衣做工精致，外贸大厂出，三标齐全，品质保证！
            
            颜色：黑色/白色
            尺码:   M-2XL
            M  肩宽45 胸围96  衣长66  袖长61
            L   肩宽46 胸围100  衣长68  袖长62
            XL 肩宽47 胸围104  衣长70  袖长63
            2XL肩宽48胸围108  衣长72 袖长64","https://photo.yupoo.com/jiahuida/9aac152e/small.png, https://photo.yupoo.com/jiahuida/c5338154/small.jpeg, https://photo.yupoo.com/jiahuida/a8e51fbe/small.jpeg, https://photo.yupoo.com/jiahuida/3b677558/small.jpeg, https://photo.yupoo.com/jiahuida/d7f69299/small.jpeg, https://photo.yupoo.com/jiahuida/54a3d075/small.jpeg, https://photo.yupoo.com/jiahuida/107b9183/small.jpeg, https://photo.yupoo.com/jiahuida/9a5e3d12/small.jpeg, https://photo.yupoo.com/jiahuida/0f93ccc0/small.jpeg, https://photo.yupoo.com/jiahuida/9a8d76a5/small.jpeg",https://jiahuida.x.yupoo.com/albums/74291232?uid=1
329890125 后背字母织带圆领卫衣,0,"背影杀卫衣 后背贴布精工刺绣 手臂拼接处织带字母 超级吸晴 男女宽松款 
            高克重面料 内里毛圈 不喜欢加绒的伙伴可以入这款哦
            尺码：SML
            料子：400g毛圈纯棉
            身高180 体重135 上身M效果","https://photo.yupoo.com/jiahuida/c22cdc33/small.jpeg, https://photo.yupoo.com/jiahuida/21532a96/small.jpeg, https://photo.yupoo.com/jiahuida/c1c7d40e/small.jpeg, https://photo.yupoo.com/jiahuida/01bef955/small.jpeg, https://photo.yupoo.com/jiahuida/1027f5c5/small.jpeg, https://photo.yupoo.com/jiahuida/dad4e5ad/small.jpeg, https://photo.yupoo.com/jiahuida/c1023228/small.jpeg, https://photo.yupoo.com/jiahuida/86e0d5a5/small.jpeg, https://photo.yupoo.com/jiahuida/4e8648b0/small.jpeg, https://photo.yupoo.com/jiahuida/c0810047/small.jpeg, https://photo.yupoo.com/jiahuida/f2abd24e/small.jpeg, https://photo.yupoo.com/jiahuida/d853c67b/small.jpeg, https://photo.yupoo.com/jiahuida/6edb91fe/small.jpeg, https://photo.yupoo.com/jiahuida/f2bd2b7d/small.jpeg, https://photo.yupoo.com/jiahuida/c89c05d2/small.jpeg",https://jiahuida.x.yupoo.com/albums/74291211?uid=1
32988095 最新款女士针织毛衣,0,"这款独特的设计是F家最新亮点，蝙蝠衫独家爆款，胸口标志高品质烫钻，黑白条纹针织也是最经典流行的搭配，时尚而不浮夸，尺码 
            M插肩袖长53衣长55                    
            L插件袖长55衣长57                      
            xL插肩袖长57 衣长59","https://photo.yupoo.com/jiahuida/9ee016aa/small.png, https://photo.yupoo.com/jiahuida/37a547a4/small.jpeg, https://photo.yupoo.com/jiahuida/135bbd06/small.jpeg, https://photo.yupoo.com/jiahuida/69b1b3c1/small.jpeg, https://photo.yupoo.com/jiahuida/64932c82/small.jpeg, https://photo.yupoo.com/jiahuida/a88e352b/small.jpeg, https://photo.yupoo.com/jiahuida/f6ad1f37/small.jpeg, https://photo.yupoo.com/jiahuida/8809e0c2/small.jpeg, https://photo.yupoo.com/jiahuida/436b6c84/small.jpeg, https://photo.yupoo.com/jiahuida/ab014fc1/small.jpeg, https://photo.yupoo.com/jiahuida/8f23414f/small.jpeg, https://photo.yupoo.com/jiahuida/fd0f6957/small.jpeg, https://photo.yupoo.com/jiahuida/12a83979/small.jpeg, https://photo.yupoo.com/jiahuida/9063fe43/small.jpeg, https://photo.yupoo.com/jiahuida/4fa289b8/small.jpeg, https://photo.yupoo.com/jiahuida/4f07d02a/small.jpeg, https://photo.yupoo.com/jiahuida/aff16e53/small.jpeg, https://photo.yupoo.com/jiahuida/111d9b27/small.jpeg, https://photo.yupoo.com/jiahuida/671ed6c4/small.jpeg",https://jiahuida.x.yupoo.com/albums/74291192?uid=1
329870160 经典款拉链连帽棉服,0,ins小红书都有推荐的一款棉衣，冷空气袭来，温度持续降低，棉服真真实实可以穿出来了，立体口袋装置，方便盛放手机，袖口魔术贴两用设置，更加实用。衣服是经典百搭款，男女上身都好看的款，这个款是怎么穿都不会出错的一款，店主自留款，两个颜色都与冬天很搭，也不会那么容易显脏，真的是极力给大家推荐的一个款。颜色：军绿，黑色。尺码：M-XL。,"https://photo.yupoo.com/jiahuida/e7a0b1c1/small.png, https://photo.yupoo.com/jiahuida/88b273bd/small.jpeg, https://photo.yupoo.com/jiahuida/05ef6dbc/small.jpeg, https://photo.yupoo.com/jiahuida/13b67565/small.jpeg, https://photo.yupoo.com/jiahuida/0f48bf49/small.jpeg, https://photo.yupoo.com/jiahuida/2cf15b2c/small.jpeg, https://photo.yupoo.com/jiahuida/a1a995cc/small.jpeg, https://photo.yupoo.com/jiahuida/d0613e85/small.jpeg, https://photo.yupoo.com/jiahuida/da843a95/small.jpeg, https://photo.yupoo.com/jiahuida/a914dc41/small.jpeg",https://jiahuida.x.yupoo.com/albums/74291169?uid=1
329860105 纯棉加绒连帽卫衣,0,"宽松的版型配上清新的配色让你在秋冬不在单调
            颜色：灰色 
            尺码：M-XL
            胸围：112   114   116
            衣长：65    66     67
            肩宽：51     52     53
            袖长：56    57     58","https://photo.yupoo.com/jiahuida/0d12b9f3/small.png, https://photo.yupoo.com/jiahuida/96c42ee1/small.jpeg, https://photo.yupoo.com/jiahuida/45a94a08/small.jpeg, https://photo.yupoo.com/jiahuida/0275c10b/small.jpeg, https://photo.yupoo.com/jiahuida/4dfd2670/small.jpeg, https://photo.yupoo.com/jiahuida/0884f404/small.jpeg, https://photo.yupoo.com/jiahuida/d672043f/small.jpeg, https://photo.yupoo.com/jiahuida/313d5897/small.jpeg, https://photo.yupoo.com/jiahuida/ab23d96e/small.jpeg, https://photo.yupoo.com/jiahuida/f6bfe07a/small.jpeg",https://jiahuida.x.yupoo.com/albums/74291144?uid=1
329850110 串标卫裤加绒,0,"黄色的印花如此的夺目，加绒上身一点也不臃肿。
            买上一条远离秋裤的烦恼！两个颜色任你搭配！
            颜色：黑色   灰色
                       M        L       XL
             臀部  102     106   110
             裤长   94        96     98
             腰围  72       76       80","https://photo.yupoo.com/jiahuida/6b54abd1/small.png, https://photo.yupoo.com/jiahuida/d74f452d/small.jpeg, https://photo.yupoo.com/jiahuida/12ba3986/small.jpeg, https://photo.yupoo.com/jiahuida/a9c1ebd5/small.jpeg, https://photo.yupoo.com/jiahuida/995864e3/small.jpeg, https://photo.yupoo.com/jiahuida/ada30878/small.jpeg, https://photo.yupoo.com/jiahuida/931a00cd/small.jpeg, https://photo.yupoo.com/jiahuida/1896d8b0/small.jpeg, https://photo.yupoo.com/jiahuida/bfbd2494/small.jpeg, https://photo.yupoo.com/jiahuida/1dbd51b7/small.jpeg",https://jiahuida.x.yupoo.com/albums/74291129?uid=1
329840110 刺绣加绒连帽卫衣情侣款,0,"强烈推荐的必入大爆款 真的好看到词穷 
            注意是高品质！！不同于市场任何版本！！刺绣超精致！！
            定制高端面料高克重380克加绒 舒适不掉色 
            
            颜色：黑色 
            尺码：M L XL XXL","https://photo.yupoo.com/jiahuida/29423eb3/small.png, https://photo.yupoo.com/jiahuida/20759276/small.jpeg, https://photo.yupoo.com/jiahuida/c4aadbaa/small.jpeg, https://photo.yupoo.com/jiahuida/19d5d40b/small.jpeg, https://photo.yupoo.com/jiahuida/d4a9295b/small.jpeg, https://photo.yupoo.com/jiahuida/b752b483/small.jpeg, https://photo.yupoo.com/jiahuida/0b301d40/small.jpeg, https://photo.yupoo.com/jiahuida/23c935a1/small.jpeg, https://photo.yupoo.com/jiahuida/7a8e61b3/small.jpeg, https://photo.yupoo.com/jiahuida/d86bf632/small.jpeg, https://photo.yupoo.com/jiahuida/53bb2354/small.jpeg, https://photo.yupoo.com/jiahuida/13f4e47b/small.jpeg, https://photo.yupoo.com/jiahuida/cfe97b32/small.jpeg, https://photo.yupoo.com/jiahuida/a3151294/small.jpeg, https://photo.yupoo.com/jiahuida/d7e1d8e7/small.jpeg, https://photo.yupoo.com/jiahuida/7c8d6bac/small.jpeg, https://photo.yupoo.com/jiahuida/e85fa767/small.jpeg, https://photo.yupoo.com/jiahuida/40200b81/small.jpeg, https://photo.yupoo.com/jiahuida/dbf54496/small.jpeg",https://jiahuida.x.yupoo.com/albums/74290912?uid=1
329830420 压胶多口袋设计连帽羽绒服,0,"双层锁边工艺，杜绝钻绒风险，分格充绒克数精准到0.01克，更均匀、更保暖；4级防泼水2000g/m24h透湿度，雨雪来袭，无痕滑落！里外走线匠心十足，整件衣服都透露着匠人师傅们的呕心沥血！
            尺码表
            1码 M 肩宽46 胸围112 衣长65 袖长62.8
            2码  L  肩宽47 胸围116 衣长66 袖长64
            3码XL肩宽48 胸围120 衣长67.5 袖长65.2
            4码2XL肩宽49 胸围124 衣长69 袖长66.4
            5码3XL肩宽50 胸围128 衣长70.5 袖长67.6","https://photo.yupoo.com/jiahuida/70195726/small.png, https://photo.yupoo.com/jiahuida/da36bff9/small.jpeg, https://photo.yupoo.com/jiahuida/391266f4/small.jpeg, https://photo.yupoo.com/jiahuida/290a3ace/small.jpeg, https://photo.yupoo.com/jiahuida/89ca437e/small.jpeg, https://photo.yupoo.com/jiahuida/c1a75b4b/small.jpeg, https://photo.yupoo.com/jiahuida/62bd81ec/small.jpeg, https://photo.yupoo.com/jiahuida/8a84b1d4/small.jpeg, https://photo.yupoo.com/jiahuida/3713476c/small.jpeg, https://photo.yupoo.com/jiahuida/62687d5f/small.jpeg, https://photo.yupoo.com/jiahuida/e10db732/small.jpeg, https://photo.yupoo.com/jiahuida/b97bbc8e/small.jpeg, https://photo.yupoo.com/jiahuida/f8aeea17/small.jpeg, https://photo.yupoo.com/jiahuida/b8c28614/small.jpeg, https://photo.yupoo.com/jiahuida/bd3c6531/small.jpeg, https://photo.yupoo.com/jiahuida/78e148a0/small.jpeg, https://photo.yupoo.com/jiahuida/ea9ea337/small.jpeg, https://photo.yupoo.com/jiahuida/61f41212/small.jpeg, https://photo.yupoo.com/jiahuida/87794bdc/small.jpeg",https://jiahuida.x.yupoo.com/albums/74290894?uid=1
329820155 银狐绒连帽开衫,0,"原单品质！高版本！手工网版烫金印花不开裂 ，不掉色  ！胸前超紧密金线刺绣，高级！面料采用40G银狐绒超柔和复合面料，手感舒适，是个寒冬保暖！前有插兜设计更加人性化，宽松版型随意搭配 。
            辅料齐全，品质保证。
            颜色：黑
            尺码：M—XXL（男女同款","https://photo.yupoo.com/jiahuida/c97bf564/small.jpeg, https://photo.yupoo.com/jiahuida/d65fc6d3/small.jpeg, https://photo.yupoo.com/jiahuida/6da28c6d/small.jpeg, https://photo.yupoo.com/jiahuida/9f30c12a/small.jpeg, https://photo.yupoo.com/jiahuida/8802d3b6/small.jpeg, https://photo.yupoo.com/jiahuida/9704e496/small.jpeg, https://photo.yupoo.com/jiahuida/f6bb5ee2/small.jpeg, https://photo.yupoo.com/jiahuida/c7422ff3/small.jpeg, https://photo.yupoo.com/jiahuida/b3431199/small.jpeg",https://jiahuida.x.yupoo.com/albums/74290876?uid=1
329810125 卫衣新款加绒双层帽,0,"温暖舒适 宽松版型拼色搭配 上身效果完美 高品质随意对比 强烈推荐 可配情侣  颜色：白  灰
            码数：M L XL  XXL","https://photo.yupoo.com/jiahuida/056a0581/small.jpeg, https://photo.yupoo.com/jiahuida/394ebd0c/small.jpeg, https://photo.yupoo.com/jiahuida/af8047f4/small.jpeg, https://photo.yupoo.com/jiahuida/5fe7ca52/small.jpeg, https://photo.yupoo.com/jiahuida/073a2de1/small.jpeg, https://photo.yupoo.com/jiahuida/736997a4/small.jpeg, https://photo.yupoo.com/jiahuida/9b06aed7/small.jpeg, https://photo.yupoo.com/jiahuida/22fba7b4/small.jpeg, https://photo.yupoo.com/jiahuida/06d8a705/small.jpeg, https://photo.yupoo.com/jiahuida/a82b94be/small.jpeg, https://photo.yupoo.com/jiahuida/7b52484e/small.jpeg, https://photo.yupoo.com/jiahuida/a2ff2e96/small.jpeg, https://photo.yupoo.com/jiahuida/6ed8b106/small.jpeg, https://photo.yupoo.com/jiahuida/0d633680/small.jpeg, https://photo.yupoo.com/jiahuida/48429dda/small.jpeg, https://photo.yupoo.com/jiahuida/ebf8f87b/small.jpeg, https://photo.yupoo.com/jiahuida/71c4b694/small.jpeg",https://jiahuida.x.yupoo.com/albums/74290832?uid=1
32980045 护手霜,0,"40周年限定款礼盒套装️
            1️⃣乳木果星丰凝滋润护手霜30ml *1
            2️⃣玫瑰滋润护手霜30ml *1
            3️⃣樱花甜蜜滋润护手霜30ml *1
            不做过多介绍！这些东西大家都是必备的！！老少皆宜…送人必备","https://photo.yupoo.com/jiahuida/de582c51/small.jpeg, https://photo.yupoo.com/jiahuida/7d9dd54e/small.jpeg, https://photo.yupoo.com/jiahuida/7f115f16/small.jpeg, https://photo.yupoo.com/jiahuida/29ae11da/small.jpeg, https://photo.yupoo.com/jiahuida/41eabeaa/small.jpeg, https://photo.yupoo.com/jiahuida/d20cfa07/small.jpeg, https://photo.yupoo.com/jiahuida/b09315fa/small.jpeg, https://photo.yupoo.com/jiahuida/77161afb/small.jpeg, https://photo.yupoo.com/jiahuida/ed99e374/small.jpeg",https://jiahuida.x.yupoo.com/albums/74290730?uid=1
329790115 男士水貂绒卫裤,0,"简约却不单调，面料厚实，内里是定制客供水貂绒，柔软舒适，保暖显瘦不臃肿，腰部采用抽绳设计，客供五金，细节到位，绝对是经典中的运动百搭王者，版型好不挑人，强烈推荐给兄弟们！
            颜色：黑色
            尺码：L-4XL","https://photo.yupoo.com/jiahuida/60818e10/small.jpeg, https://photo.yupoo.com/jiahuida/6d0e81ed/small.jpeg, https://photo.yupoo.com/jiahuida/76b5ae3f/small.jpeg, https://photo.yupoo.com/jiahuida/b456497f/small.jpeg, https://photo.yupoo.com/jiahuida/c25ed10f/small.jpeg, https://photo.yupoo.com/jiahuida/6d791101/small.jpeg, https://photo.yupoo.com/jiahuida/88266b5b/small.jpeg, https://photo.yupoo.com/jiahuida/6fbfa824/small.jpeg, https://photo.yupoo.com/jiahuida/0284b079/small.jpeg, https://photo.yupoo.com/jiahuida/a68d202b/small.jpeg, https://photo.yupoo.com/jiahuida/51fa9d52/small.jpeg, https://photo.yupoo.com/jiahuida/2d1a9838/small.jpeg, https://photo.yupoo.com/jiahuida/0615599d/small.jpeg, https://photo.yupoo.com/jiahuida/38ed1147/small.jpeg, https://photo.yupoo.com/jiahuida/9b197d70/small.jpeg, https://photo.yupoo.com/jiahuida/2540e8c7/small.jpeg, https://photo.yupoo.com/jiahuida/b1ab80cf/small.jpeg, https://photo.yupoo.com/jiahuida/608bf1c3/small.jpeg",https://jiahuida.x.yupoo.com/albums/74290722?uid=1
32978095 印花男士水貂绒圆领卫衣,0,"面料厚实，内里是加厚水貂绒，舒适保暖不臃肿，拿到手就能感觉到的分量，胸前反光大logo印花搭配肩膀小印花，不显得单调，简约百搭的款式，不挑人都可以轻松驾驭，品质细节做工都非常到位，秋冬单穿打底都非常合适，性价比爆棚的一款
            颜色：黑色
            尺码：L-4XL","https://photo.yupoo.com/jiahuida/343957c3/small.jpeg, https://photo.yupoo.com/jiahuida/3150e7d0/small.jpeg, https://photo.yupoo.com/jiahuida/87edd83e/small.jpeg, https://photo.yupoo.com/jiahuida/00d0f386/small.jpeg, https://photo.yupoo.com/jiahuida/260c5efd/small.jpeg, https://photo.yupoo.com/jiahuida/0610c57d/small.jpeg, https://photo.yupoo.com/jiahuida/21d2bbbe/small.jpeg, https://photo.yupoo.com/jiahuida/1b7969f9/small.jpeg, https://photo.yupoo.com/jiahuida/1d967ba4/small.jpeg, https://photo.yupoo.com/jiahuida/bad7a12d/small.jpeg, https://photo.yupoo.com/jiahuida/7c0cc697/small.jpeg, https://photo.yupoo.com/jiahuida/9d6126b6/small.jpeg, https://photo.yupoo.com/jiahuida/48357300/small.jpeg, https://photo.yupoo.com/jiahuida/a32793bf/small.jpeg, https://photo.yupoo.com/jiahuida/d3d09cbf/small.jpeg, https://photo.yupoo.com/jiahuida/637a2ddf/small.jpeg, https://photo.yupoo.com/jiahuida/1e458cbe/small.jpeg, https://photo.yupoo.com/jiahuida/3b140e8e/small.jpeg",https://jiahuida.x.yupoo.com/albums/74290695?uid=1
329770110 冬季加绒外套,0,"这次真的厉害了！这款卫衣是2019 冬季最新东京限定发售款式，独特的半拉链设计，是今年彪马的设计元素之一！独特的拼色设计，高街风和运动风十足！真的是年轻人的最爱！加绒面料一件抵两件，可以抵上一件外套，所以这款衣服真是不可多得好货！
            颜色 藏青 灰色
            尺码 M～xl
            M 肩宽58胸围112衣长69
            L 肩宽60胸围116衣长71
            XL 肩宽62胸围120衣长73","https://photo.yupoo.com/jiahuida/63c46762/small.png, https://photo.yupoo.com/jiahuida/eef611ba/small.jpeg, https://photo.yupoo.com/jiahuida/868c8cfb/small.jpeg, https://photo.yupoo.com/jiahuida/d9531aab/small.jpeg, https://photo.yupoo.com/jiahuida/5db14308/small.jpeg, https://photo.yupoo.com/jiahuida/1673397b/small.jpeg, https://photo.yupoo.com/jiahuida/5eddc67f/small.jpeg, https://photo.yupoo.com/jiahuida/af45f039/small.jpeg, https://photo.yupoo.com/jiahuida/7d95d14e/small.jpeg, https://photo.yupoo.com/jiahuida/95000b7f/small.jpeg",https://jiahuida.x.yupoo.com/albums/74290680?uid=1
329760115 基础款连帽加绒卫衣,0,"秋冬潮人必备单品 ！男女均可驾驭～
            颜色：橙色  绿色 兰色 
            Size: M-XL
            M :衣长68  肩宽  66 胸围  114
            L: 衣长70    肩宽 68 胸围  118
            XL:衣长72  肩宽 70 胸围  122","https://photo.yupoo.com/jiahuida/a8cc822f/small.png, https://photo.yupoo.com/jiahuida/0b0ec817/small.jpeg, https://photo.yupoo.com/jiahuida/351c2aaa/small.jpeg, https://photo.yupoo.com/jiahuida/87fcea96/small.jpeg, https://photo.yupoo.com/jiahuida/85389263/small.jpeg, https://photo.yupoo.com/jiahuida/20e197a7/small.jpeg, https://photo.yupoo.com/jiahuida/c530d809/small.jpeg, https://photo.yupoo.com/jiahuida/84831406/small.jpeg, https://photo.yupoo.com/jiahuida/b793a0ad/small.jpeg, https://photo.yupoo.com/jiahuida/399d33ca/small.jpeg",https://jiahuida.x.yupoo.com/albums/74290664?uid=1
329750110 草写小标毛绒立领卫衣开衫外套,0,"冬日里☀️阳光下穿着她暖暖哒！绝对洋气时尚 小仙女的最爱、无论搭配裙装或者打底裤 牛仔裤都很不错！保暖系数100%
            颜色：黑色 白色
            尺码： M         L         XL
            衣长： 63       65       67
            胸围： 56       58       60
            肩宽： 58       60       62","https://photo.yupoo.com/jiahuida/5b2c83ee/small.png, https://photo.yupoo.com/jiahuida/1114397f/small.jpeg, https://photo.yupoo.com/jiahuida/6e21f211/small.jpeg, https://photo.yupoo.com/jiahuida/c7637e88/small.jpeg, https://photo.yupoo.com/jiahuida/55607bc4/small.jpeg, https://photo.yupoo.com/jiahuida/38e055c3/small.jpeg, https://photo.yupoo.com/jiahuida/76cc78a0/small.jpeg, https://photo.yupoo.com/jiahuida/272ef7a0/small.jpeg, https://photo.yupoo.com/jiahuida/8204b3ad/small.jpeg, https://photo.yupoo.com/jiahuida/636cc233/small.jpeg, https://photo.yupoo.com/jiahuida/8e1e6326/small.jpeg, https://photo.yupoo.com/jiahuida/2a3e8e1a/small.jpeg, https://photo.yupoo.com/jiahuida/db12ca5f/small.jpeg, https://photo.yupoo.com/jiahuida/1e3245a9/small.jpeg, https://photo.yupoo.com/jiahuida/a3d0d167/small.jpeg, https://photo.yupoo.com/jiahuida/4d5d4ad3/small.jpeg, https://photo.yupoo.com/jiahuida/2590d2e7/small.jpeg, https://photo.yupoo.com/jiahuida/820daea3/small.jpeg, https://photo.yupoo.com/jiahuida/07a00c64/small.jpeg",https://jiahuida.x.yupoo.com/albums/74267677?uid=1
